Sector - Reduction Level,Emissions (MMTCO2e)
Electricity Consumption - Residential Electricity - R1_46_R2_50,0.4689019924290952
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_50,0.5385000104017419
Stationary Combustion - Residential fuel oil - R1_46_R2_50,0.5822511277965169
Stationary Combustion - Residential natural gas - R1_46_R2_50,0.4137047486975252
Stationary Combustion - Residential propane - R1_46_R2_50,0.04596719429972502
Stationary Combustion - Commercial fuel - R1_46_R2_50,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_50,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_50,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_50,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_50,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_50,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_86,0.6128069572883263
Mobile Combustion - Motorcycle - R1_46_R2_86,0.02182447854232561
Mobile Combustion - Trucks - R1_46_R2_86,1.0658837603461668
Mobile Combustion - Buses - R1_46_R2_86,0.012051404639623162
Electricity Consumption - Residential Electricity - R1_46_R2_86,0.3645324098650459
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_86,0.41863909659923826
Stationary Combustion - Residential fuel oil - R1_46_R2_86,0.4526519617943409
Stationary Combustion - Residential natural gas - R1_46_R2_86,0.3216211307486107
Stationary Combustion - Residential propane - R1_46_R2_86,0.035735681194290075
Stationary Combustion - Commercial fuel - R1_46_R2_86,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_86,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_86,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_86,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_86,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_86,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_90,0.5970874547933218
Mobile Combustion - Motorcycle - R1_46_R2_90,0.02126464490986108
Mobile Combustion - Trucks - R1_46_R2_90,1.0385420955186524
Mobile Combustion - Buses - R1_46_R2_90,0.011742266365248555
Electricity Consumption - Residential Electricity - R1_46_R2_90,0.3551815562916138
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_90,0.407900317861121
Stationary Combustion - Residential fuel oil - R1_46_R2_90,0.4410406973363119
Stationary Combustion - Residential natural gas - R1_46_R2_90,0.31337102179159004
Stationary Combustion - Residential propane - R1_46_R2_90,0.03481900242128778
Stationary Combustion - Commercial fuel - R1_46_R2_90,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_90,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_90,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_90,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_90,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_90,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_71,0.6840637502994315
Mobile Combustion - Motorcycle - R1_46_R2_71,0.02436221466227326
Mobile Combustion - Trucks - R1_46_R2_71,1.189824028291183
Mobile Combustion - Buses - R1_46_R2_71,0.013452734105102221
Electricity Consumption - Residential Electricity - R1_46_R2_71,0.40692000055189814
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_71,0.4673181775038183
Stationary Combustion - Residential fuel oil - R1_46_R2_71,0.5052860364634284
Stationary Combustion - Residential natural gas - R1_46_R2_71,0.35901902590822543
Stationary Combustion - Residential propane - R1_46_R2_71,0.03989100287869171
Stationary Combustion - Commercial fuel - R1_46_R2_71,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_71,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_71,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_71,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_71,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_71,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_77,0.6567689501027623
Mobile Combustion - Motorcycle - R1_46_R2_77,0.023390138914561084
Mobile Combustion - Trucks - R1_46_R2_77,1.1423489075773774
Mobile Combustion - Buses - R1_46_R2_77,0.012915957102466201
Electricity Consumption - Residential Electricity - R1_46_R2_77,0.39068350197083623
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_77,0.4486717336926165
Stationary Combustion - Residential fuel oil - R1_46_R2_77,0.485124638638446
Stationary Combustion - Residential natural gas - R1_46_R2_77,0.34469382219047484
Stationary Combustion - Residential propane - R1_46_R2_77,0.03829931357671942
Stationary Combustion - Commercial fuel - R1_46_R2_77,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_77,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_77,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_77,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_77,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_77,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_57,0.7554108789457072
Mobile Combustion - Motorcycle - R1_46_R2_57,0.02690316799134026
Mobile Combustion - Trucks - R1_46_R2_57,1.3139214212253392
Mobile Combustion - Buses - R1_46_R2_57,0.014855840102782606
Electricity Consumption - Residential Electricity - R1_46_R2_57,0.4493613280091865
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_57,0.5160589712010629
Stationary Combustion - Residential fuel oil - R1_46_R2_57,0.5579868378594133
Stationary Combustion - Residential natural gas - R1_46_R2_57,0.3964643321632674
Stationary Combustion - Residential propane - R1_46_R2_57,0.04405159246258526
Stationary Combustion - Commercial fuel - R1_46_R2_57,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_57,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_57,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_57,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_57,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_57,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_82,0.6313333046008762
Mobile Combustion - Motorcycle - R1_46_R2_82,0.02248427501588324
Mobile Combustion - Trucks - R1_46_R2_82,1.098107501451131
Mobile Combustion - Buses - R1_46_R2_82,0.01241574206318261
Electricity Consumption - Residential Electricity - R1_46_R2_82,0.37555293427574243
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_82,0.43129537148314184
Stationary Combustion - Residential fuel oil - R1_46_R2_82,0.46633651180829166
Stationary Combustion - Residential natural gas - R1_46_R2_82,0.3313443636532599
Stationary Combustion - Residential propane - R1_46_R2_82,0.03681604040591776
Stationary Combustion - Commercial fuel - R1_46_R2_82,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_82,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_82,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_82,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_82,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_82,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_78,0.6521524166070816
Mobile Combustion - Motorcycle - R1_46_R2_78,0.02322572590485531
Mobile Combustion - Trucks - R1_46_R2_78,1.134319155265305
Mobile Combustion - Buses - R1_46_R2_78,0.012825168784012686
Electricity Consumption - Residential Electricity - R1_46_R2_78,0.38793732544593207
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_78,0.4455179486562913
Stationary Combustion - Residential fuel oil - R1_46_R2_78,0.4817146203306317
Stationary Combustion - Residential natural gas - R1_46_R2_78,0.3422709144454489
Stationary Combustion - Residential propane - R1_46_R2_78,0.03803010160504987
Stationary Combustion - Commercial fuel - R1_46_R2_78,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_78,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_78,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_78,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_78,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_78,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_94,0.5746965733777741
Mobile Combustion - Motorcycle - R1_46_R2_94,0.020467217098075554
Mobile Combustion - Trucks - R1_46_R2_94,0.9995965897654597
Mobile Combustion - Buses - R1_46_R2_94,0.011301929373366751
Electricity Consumption - Residential Electricity - R1_46_R2_94,0.3418621873380859
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_94,0.39260398635512084
Stationary Combustion - Residential fuel oil - R1_46_R2_94,0.4245015959463722
Stationary Combustion - Residential natural gas - R1_46_R2_94,0.30161955501452764
Stationary Combustion - Residential propane - R1_46_R2_94,0.033513283890503065
Stationary Combustion - Commercial fuel - R1_46_R2_94,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_94,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_94,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_94,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_94,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_94,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_75,0.668789497840502
Mobile Combustion - Motorcycle - R1_46_R2_75,0.02381823814393369
Mobile Combustion - Trucks - R1_46_R2_75,1.1632568076456442
Mobile Combustion - Buses - R1_46_R2_75,0.013152352076535093
Electricity Consumption - Residential Electricity - R1_46_R2_75,0.39783400700773397
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_75,0.45688357134508584
Stationary Combustion - Residential fuel oil - R1_46_R2_75,0.4940036574723827
Stationary Combustion - Residential natural gas - R1_46_R2_75,0.3510025987303772
Stationary Combustion - Residential propane - R1_46_R2_75,0.03900028874781968
Stationary Combustion - Commercial fuel - R1_46_R2_75,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_75,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_75,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_75,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_75,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_75,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_69,0.6976699444415733
Mobile Combustion - Motorcycle - R1_46_R2_69,0.024846785029117472
Mobile Combustion - Trucks - R1_46_R2_69,1.2134899172040639
Mobile Combustion - Buses - R1_46_R2_69,0.013720312253917316
Electricity Consumption - Residential Electricity - R1_46_R2_69,0.4150137381975577
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_69,0.47661324955885054
Stationary Combustion - Residential fuel oil - R1_46_R2_69,0.515336298454983
Stationary Combustion - Residential natural gas - R1_46_R2_69,0.3661600015338038
Stationary Combustion - Residential propane - R1_46_R2_69,0.040684444614867074
Stationary Combustion - Commercial fuel - R1_46_R2_69,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_69,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_69,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_69,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_69,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_69,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_76,0.66152538540068
Mobile Combustion - Motorcycle - R1_46_R2_76,0.02355953438056022
Mobile Combustion - Trucks - R1_46_R2_76,1.1506219976278265
Mobile Combustion - Buses - R1_46_R2_76,0.013009496716753617
Electricity Consumption - Residential Electricity - R1_46_R2_76,0.3935129000396662
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_76,0.4519210926505569
Stationary Combustion - Residential fuel oil - R1_46_R2_76,0.4886379958925435
Stationary Combustion - Residential natural gas - R1_46_R2_76,0.3471901549762809
Stationary Combustion - Residential propane - R1_46_R2_76,0.03857668388625343
Stationary Combustion - Commercial fuel - R1_46_R2_76,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_76,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_76,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_76,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_76,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_76,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_51,0.7825700830410106
Mobile Combustion - Motorcycle - R1_46_R2_51,0.027870414625790114
Mobile Combustion - Trucks - R1_46_R2_51,1.3611606933073803
Mobile Combustion - Buses - R1_46_R2_51,0.01538995048509769
Electricity Consumption - Residential Electricity - R1_46_R2_51,0.46551716632193496
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_51,0.5346127825303664
Stationary Combustion - Residential fuel oil - R1_46_R2_51,0.5780480771588357
Stationary Combustion - Residential natural gas - R1_46_R2_51,0.41071837061285693
Stationary Combustion - Residential propane - R1_46_R2_51,0.04563537451253965
Stationary Combustion - Commercial fuel - R1_46_R2_51,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_51,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_51,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_51,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_51,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_51,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_68,0.7002462164687411
Mobile Combustion - Motorcycle - R1_46_R2_68,0.02493853626155275
Mobile Combustion - Trucks - R1_46_R2_68,1.217970947458915
Mobile Combustion - Buses - R1_46_R2_68,0.013770976980046614
Electricity Consumption - Residential Electricity - R1_46_R2_68,0.4165462512334525
Electricity Consumption - Commercial&Industrial Electricity - R1_46_R2_68,0.4783732298939628
Stationary Combustion - Residential fuel oil - R1_46_R2_68,0.5172392706281019
Stationary Combustion - Residential natural gas - R1_46_R2_68,0.36751211334101985
Stationary Combustion - Residential propane - R1_46_R2_68,0.04083467926011331
Stationary Combustion - Commercial fuel - R1_46_R2_68,0.5127155943219528
Stationary Combustion - Industrial fuel - R1_46_R2_68,0.18126739390006189
Agriculture & Land management - Organic fertilizer - R1_46_R2_68,5.276697991563431e-05
Agriculture & Land management - Synthetic fertilizer - R1_46_R2_68,0.015517917471669977
Agriculture & Land management - Manure fertilizer - R1_46_R2_68,4.6358034986609895e-05
Wastewater treatment - Wastewater - R1_46_R2_68,0.04959302631279537
Mobile Combustion - Automobile - R1_46_R2_63,0.7248673204179453
